lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
-118.3588,9,4,0,1999-00,7,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/6/2000,LAL @ LAC,LAC,25810
-118.2698,3,4,0,1999-00,7,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/6/2000,LAL @ LAC,LAC,25811
-118.2698,11,1,0,1999-00,41,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25812
-118.2698,8,1,0,1999-00,41,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25813
-118.0278,6,1,0,1999-00,47,24,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25814
-118.2408,4,1,0,1999-00,12,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25815
-118.2538,2,1,0,1999-00,59,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25817
-118.2698,0,1,0,1999-00,21,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25818
-118.2408,11,2,0,1999-00,0,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25819
-118.2698,10,2,0,1999-00,6,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25820
-118.2408,4,2,0,1999-00,6,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25821
-118.2348,3,2,0,1999-00,33,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25822
-118.1078,1,2,0,1999-00,52,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25823
-118.1318,0,2,0,1999-00,27,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25824
-118.2698,9,3,0,1999-00,42,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25825
-118.2698,8,3,0,1999-00,54,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25826
-118.2698,7,3,0,1999-00,12,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25827
-118.1618,5,3,0,1999-00,47,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25828
-118.2618,4,3,0,1999-00,11,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25829
-118.3118,7,4,0,1999-00,23,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/9/2000,LAL @ GSW,GSW,25830
-118.2498,10,1,0,1999-00,26,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25831
-118.2698,6,1,0,1999-00,2,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25832
-118.2698,5,1,0,1999-00,38,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25833
-118.1618,1,1,0,1999-00,7,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25834
-118.1768,10,2,0,1999-00,37,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25835
-118.2698,8,2,0,1999-00,30,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25836
-118.2698,5,2,0,1999-00,15,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25837
-118.2968,4,2,0,1999-00,59,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25838
-118.2698,4,2,0,1999-00,28,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25839
-118.1548,2,2,0,1999-00,24,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25840
-118.3328,11,3,0,1999-00,15,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25841
-118.2068,10,3,0,1999-00,16,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25842
-118.3118,4,3,0,1999-00,15,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25843
-118.1998,3,3,0,1999-00,53,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25844
-118.4038,0,3,0,1999-00,36,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25845
-118.2968,0,3,0,1999-00,3,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25846
-118.1698,6,4,0,1999-00,24,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25848
-118.2698,6,4,0,1999-00,17,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25849
-118.3398,5,4,0,1999-00,12,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25851
-118.1058,2,4,0,1999-00,33,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25853
-118.2698,0,4,0,1999-00,28,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/12/2000,LAL vs. SAC,SAC,25854
-118.2698,8,1,0,1999-00,42,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25855
-118.2408,6,1,0,1999-00,38,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25857
-118.0798,6,1,0,1999-00,33,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25858
-118.2698,5,1,0,1999-00,12,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25859
-118.1228,3,1,0,1999-00,16,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25860
-118.1078,1,1,0,1999-00,25,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25861
-118.1678,10,2,0,1999-00,8,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25862
-118.2698,4,2,0,1999-00,12,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25863
-118.3358,3,2,0,1999-00,5,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25864
-118.3848,1,2,0,1999-00,15,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25865
-118.1768,0,3,0,1999-00,3,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25870
-118.2758,11,4,0,1999-00,2,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25871
-118.3998,6,4,0,1999-00,39,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25872
-118.1008,6,4,0,1999-00,5,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25873
-118.2698,4,4,0,1999-00,36,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/13/2000,LAL @ DEN,DEN,25874
-118.4038,11,1,0,1999-00,12,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/16/2000,LAL @ WAS,WAS,25875
-118.2728,11,1,0,1999-00,7,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/16/2000,LAL @ WAS,WAS,25876
-118.3028,1,1,0,1999-00,17,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/16/2000,LAL @ WAS,WAS,25879
-118.2448,0,1,0,1999-00,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/16/2000,LAL @ WAS,WAS,25880
-118.4358,1,3,0,1999-00,23,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/16/2000,LAL @ WAS,WAS,25881
-118.2948,0,3,0,1999-00,30,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/16/2000,LAL @ WAS,WAS,25882
-118.1508,11,4,0,1999-00,46,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/16/2000,LAL @ WAS,WAS,25883
-118.3988,6,4,0,1999-00,18,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/16/2000,LAL @ WAS,WAS,25884
-118.1468,11,1,0,1999-00,4,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25885
-118.3528,9,1,0,1999-00,59,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25886
-118.2698,5,1,0,1999-00,45,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25887
-118.4858,4,1,0,1999-00,7,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25888
-118.1718,2,1,0,1999-00,57,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25889
-118.1378,9,2,0,1999-00,8,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25891
-118.3698,9,3,0,1999-00,43,10,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25892
-118.1468,9,3,0,1999-00,13,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25893
-118.2698,8,3,0,1999-00,48,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25894
-118.2698,7,3,0,1999-00,30,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25895
-118.4188,6,3,0,1999-00,55,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25896
-118.0908,5,3,0,1999-00,55,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25897
-118.3788,10,4,0,1999-00,46,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25900
-118.2698,8,4,0,1999-00,54,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25901
-118.1228,7,4,0,1999-00,34,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25902
-118.2698,7,4,0,1999-00,11,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25903
-118.1468,6,4,0,1999-00,34,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25904
-118.0818,5,4,0,1999-00,49,19,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/17/2000,LAL @ DET,DET,25905
-118.1208,7,1,0,1999-00,15,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25908
-118.3958,5,1,0,1999-00,0,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25909
-118.0928,4,1,0,1999-00,30,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25910
-118.1208,3,1,0,1999-00,55,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25911
-118.2648,5,2,0,1999-00,53,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25912
-118.2578,5,2,0,1999-00,20,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25913
-118.1658,4,2,0,1999-00,8,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25914
-118.0648,0,2,0,1999-00,34,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25916
-118.4338,11,3,0,1999-00,31,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25917
-118.4408,10,3,0,1999-00,54,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25918
-118.2698,8,3,0,1999-00,7,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25919
-118.4278,3,3,0,1999-00,41,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25920
-118.2698,1,3,0,1999-00,27,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25921
-118.2698,0,3,0,1999-00,16,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25922
-118.2698,0,3,0,1999-00,15,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25923
-118.2698,0,3,0,1999-00,0,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25924
-118.2698,9,4,0,1999-00,9,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25925
-118.0988,8,4,0,1999-00,29,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25926
-118.2428,5,4,0,1999-00,5,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25927
-118.4638,3,4,0,1999-00,57,28,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/19/2000,LAL @ NYK,NYK,25928
-118.2698,9,1,0,1999-00,28,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25929
-118.4088,7,1,0,1999-00,54,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25930
-118.2698,7,1,0,1999-00,23,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25931
-118.2068,3,1,0,1999-00,9,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25933
-118.2698,2,1,0,1999-00,33,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25934
-118.4448,1,1,0,1999-00,34,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25935
-118.2368,0,1,0,1999-00,22,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25936
-118.1268,0,1,0,1999-00,0,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25937
-118.2778,11,2,0,1999-00,1,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25938
-118.2698,8,2,0,1999-00,23,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25940
-118.1418,3,2,0,1999-00,29,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25941
-118.3868,0,2,0,1999-00,49,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25942
-118.2648,11,3,0,1999-00,20,19,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25943
-118.1548,10,3,0,1999-00,0,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25944
-118.2368,7,3,0,1999-00,55,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25945
-118.2698,6,3,0,1999-00,34,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25947
-118.4298,3,3,0,1999-00,2,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25948
-118.2698,11,4,0,1999-00,39,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25949
-118.2648,9,4,0,1999-00,50,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25950
-118.2368,2,4,0,1999-00,3,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25952
-118.3738,1,4,0,1999-00,18,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/20/2000,LAL @ MIA,MIA,25953
-118.2698,9,1,0,1999-00,4,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25954
-118.2698,7,1,0,1999-00,15,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25955
-118.1698,2,1,0,1999-00,50,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25956
-118.4278,1,1,0,1999-00,40,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25957
-118.2698,1,1,0,1999-00,36,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25958
-118.1698,0,1,0,1999-00,51,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25960
-118.3888,11,2,0,1999-00,28,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25962
-118.3758,10,2,0,1999-00,24,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25963
-118.2698,6,3,0,1999-00,47,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25965
-118.1548,5,3,0,1999-00,4,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25966
-118.4408,4,3,0,1999-00,10,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25967
-118.2698,2,3,0,1999-00,59,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/22/2000,LAL vs. GSW,GSW,25968
-118.2698,11,1,0,1999-00,48,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25970
-118.2698,9,1,0,1999-00,23,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25971
-118.3398,11,2,0,1999-00,17,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25972
-118.1398,10,2,0,1999-00,27,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25973
-118.2698,8,2,0,1999-00,27,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25974
-118.1268,7,2,0,1999-00,34,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25975
-118.2968,4,2,0,1999-00,37,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25976
-118.3888,4,2,0,1999-00,2,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25977
-118.3828,3,2,0,1999-00,29,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25978
-118.4188,2,2,0,1999-00,1,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25979
-118.2698,9,3,0,1999-00,18,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25981
